,name,class01,class02,city,county,askContent,askLen,askTime,ansOrNot,ansDpt,ansContent,ansLen,ansTime,ansDpt2,ansContent2,ansLen2,ansTime2,scUrl,askCon_cutted,ansCon_cutted,tfidf_askCon_key_word,tfidf_ansCon_key_word
36,渠江路绿化,城建,投诉,成都,锦江区,锦江区大观里附近的渠江路川师大附中一侧的绿化带什么时候建造，目前是破旧枯死的树，旁边还有一户钉子户老房子未拆迁，严重影响城市形象。,65,2022-03-06 04:52,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943543,锦江区 大观 里 附近 的 渠江 路川 师大附中 一侧 的 绿化带 什么 时候 建造 ， 目前 是 破旧 枯死 的 树 ， 旁边 还有 一户 钉子户 老房子 未 拆迁 ， 严重 影响 城市形象 。,,"['锦江区', '师大附中', '路川']",
37,身份证进度,其他,求助,成都,大邑县,为什么身份证制作成功后一直不显示下发一直停留在制作成功微户政准确吗？微户政显示没有到办理大厅我可以去领取吗？,54,2022-03-06 05:20,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943544,为什么 身份证 制作 成功 后 一直 不 显示 下发 一直 停留 在 制作 成功 微 户政 准确 吗 ？ 微 户政 显示 没有 到 办理 大厅 我 可以 去 领取 吗 ？,,"['户政', '制作', '成功']",
38,怎样报送新闻素材或其他稿件，有什么渠道？,其他,咨询,广安,邻水县,怎样报送新闻素材和其他稿件，有什么具体方式？,22,2022-03-06 06:24,1,邻水县民情中心,网民：您咨询的问题已收悉，由于您咨询的内容不详无法交办处理，建议您向您要报送新闻素材和其他稿件，对应的单位或机构详细咨询，感谢您对我们工作的关注和支持。,76,2022-03-07 09:21,,,,,https://ly.scol.com.cn//thread?tid=2943546,怎样 报送 新闻 素材 和 其他 稿件 ， 有 什么 具体 方式 ？,网民 ： 您 咨询 的 问题 已 收悉 ， 由于 您 咨询 的 内容 不详 无法 交办 处理 ， 建议您 向 您 要 报送 新闻 素材 和 其他 稿件 ， 对应 的 单位 或 机构 详细 咨询 ， 感谢您 对 我们 工作 的 关注 和 支持 。,"['报送', '稿件', '素材']","['咨询', '收悉', '建议您']"
39,广安光前集团,企业,咨询,广安,前锋区,之前有说四川广安光前集团会在年后复工复产，请问有什么最新的进展吗？,33,2022-03-06 06:51,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943548,之前 有 说 四川 广安 光前 集团 会 在 年 后 复工 复产 ， 请问 有 什么 最新 的 进展 吗 ？,,"['光前', '复产', '广安']",
40,小区养鸡打鸣严重扰民休息,城建,投诉,成都,金牛区,家住金牛区迎宾大道333号锦城豪庭小区。小区内有养鸡的住户，9栋2单元一楼的住户更是常年养殖公鸡，每日不到5点就打鸣，严重影响他人正常的生活。根据成都市市容环境和卫生管理条例，城区是不能养殖家禽。请有关部门能进行对此事的管理。,113,2022-03-06 07:16,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943549,家住 金牛区 迎宾 大道 333 号 锦城 豪庭 小区 。 小 区内 有 养鸡 的 住户 ， 9 栋 2 单元 一楼 的 住户 更是 常年 养殖 公鸡 ， 每日 不到 5 点 就 打鸣 ， 严重 影响 他人 正常 的 生活 。 根据 成都市 市容 环境 和 卫生 管理条例 ， 城区 是 不能 养殖 家禽 。 请 有关 部门 能 进行 对 此事 的 管理 。,,"['住户', '养殖', '打鸣']",
41,成华区誉浪东望楼盘施工工地大货车肆意鸣笛,城建,投诉,成都,成华区,早上7点开始，誉浪东望工地就会产生渣土车的鸣笛声，该工地周围都是老小区居住较多的老年人，大货车此般肆意鸣笛容易惊吓到在此居住的老年人和小孩，如果有心脏病的人更甚。城区不都不允许汽车鸣笛？为何在工地就可以这样随意鸣笛,107,2022-03-06 07:34,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943551,早上 7 点 开始 ， 誉浪 东望 工地 就 会 产生 渣土 车 的 鸣笛 声 ， 该 工地 周围 都 是 老 小区 居住 较 多 的 老年人 ， 大 货车 此般 肆意 鸣笛 容易 惊吓 到 在 此 居住 的 老年人 和 小孩 ， 如果 有 心脏病 的 人 更 甚 。 城区 不 都 不 允许 汽车 鸣笛 ？ 为何 在 工地 就 可以 这样 随意 鸣笛,,"['鸣笛', '工地', '老年人']",
42,温江区恒大未来城未全面复工,城建,投诉,成都,温江区,经了解，温江区恒大未来城未全面复工。此情况与年前住建局提供信息或答应严重不符，与工期进度表安排的严重滞后。且现在住建局、建筑方和恒大未积极回应业主的关切。希望政府相关组织机构切实落实好相关监督责任，关切人民群众的利益，最好本职工作。,116,2022-03-06 07:36,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943552,经 了解 ， 温江区 恒大 未来 城未 全面 复工 。 此 情况 与 年前 住 建局 提供 信息 或 答应 严重 不符 ， 与 工期 进度表 安排 的 严重 滞后 。 且 现在 住 建局 、 建筑 方和恒大未 积极 回应 业主 的 关切 。 希望 政府 相关 组织 机构 切实落实 好 相关 监督 责任 ， 关切 人民 群众 的 利益 ， 最好 本职工作 。,,"['建局', '关切', '温江区']",
43,龙泉华润云庭和天立学校之间的空地是规划的什么,城建,咨询,成都,龙泉驿区,您好，我想咨询一下龙泉华润云庭和天立学校之间的空地（金茶路）是规划的什么？何时动工？,42,2022-03-06 07:43,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943553,您好 ， 我 想 咨询 一下 龙泉 华润 云庭 和 天立 学校 之间 的 空地 （ 金茶 路 ） 是 规划 的 什么 ？ 何时 动工 ？,,"['云庭', '天立', '金茶']",
44,胜天人居停车难！希望领导早点规划公共停车区域,交通,求助,成都,成华区,我是家住成华区天鹅一路胜天人居的一名业主，我们小区停车位每天晚上9点过就属于饱和状态了，由于附近又没有公共停车区域，很多业主就只能停到小区门口马路边，每天早上7点半交警同志就来抄牌了。希望领导们能够在周围空地设置合法停车位，解老百姓燃眉之急，感谢！,124,2022-03-06 08:22,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943554,我 是 家住 成华区 天鹅 一路 胜天 人居 的 一名 业主 ， 我们 小区 停车位 每天晚上 9 点过 就 属于 饱和状态 了 ， 由于 附近 又 没有 公共 停车 区域 ， 很多 业主 就 只能 停 到 小区 门口 马路边 ， 每天 早上 7 点半 交警 同志 就 来 抄牌 了 。 希望 领导 们 能够 在 周围 空地 设置 合法 停车位 ， 解 老百姓 燃眉之急 ， 感谢 ！,,"['停车位', '业主', '小区']",
45,在不影响小溪沟水质能否承包利用,三农,咨询,泸州,合江县,溪沟宽5至10米，间段设有挡水坝！无坝处为干滩。两岸杂草，杂木，密竹！溪边人口稀少！小溪常年有小水流淌，水量不大！挡水坝水中杂叶枯枝很多！两岸闲地多！无劳力耕种。溪流段在不污染环境前提下能否承包利用，创业发展！,105,2022-03-06 08:32,1,合江县望龙镇人民政府,你好！我镇水管站工作人员已于2022年3月7日10:14通过电话与你联系，并向你解答了相关政策，谢谢。,51,2022-03-07 11:21,,,,,https://ly.scol.com.cn//thread?tid=2943555,溪沟 宽 5 至 10 米 ， 间 段 设有 挡 水坝 ！ 无坝 处为 干滩 。 两岸 杂草 ， 杂木 ， 密竹 ！ 溪边 人口 稀少 ！ 小溪 常年 有小水 流淌 ， 水量 不 大 ！ 挡 水坝 水中 杂叶 枯枝 很多 ！ 两岸 闲地 多 ！ 无 劳力 耕种 。 溪流 段 在 不 污染环境 前提 下 能否 承包 利用 ， 创业 发展 ！,你好 ！ 我镇 水管 站 工作人员 已于 2022 年 3 月 7 日 10 : 14 通过 电话 与 你 联系 ， 并 向 你 解答 了 相关 政策 ， 谢谢 。,"['水坝', '两岸', '闲地']","['我镇', '2022', '10']"
46,监管资金哪里去了,城建,求助,成都,市委书记施小琳,1、成都温江新尚尚院监管账户的钱哪里去了？？？造成现在该楼盘没有资金施工​2、该公司在温江不管再多的资产，来证明实力雄厚，与该项目没直接关系，来说明还有继续沟通的理由？​请市住建指导温江住建工作，并牵头回复，不需要温江回复,111,2022-03-06 08:34,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943556,1 、 成都 温江 新尚 尚院 监管 账户 的 钱 哪里 去 了 ？ ？ ？ 造成 现在 该 楼盘 没有 资金 施工 ​ 2 、 该 公司 在 温江 不管 再 多 的 资产 ， 来 证明 实力雄厚 ， 与 该 项目 没 直接 关系 ， 来 说明 还有 继续 沟通 的 理由 ？ ​ 请市 住 建 指导 温江 住建 工作 ， 并 牵头 回复 ， 不 需要 温江 回复,,"['温江', '回复', '新尚']",
47,农村清洁费收取标准,其他,咨询,绵阳,三台县,农村清洁费收取标准？按户收取还是按实际人口收取？或者其他标准收取？,33,2022-03-06 08:41,1,三台县网络新闻发言人,网友，您好，您反映的情况我们已关注到，并已转相关责任单位。三台县网络新闻发言人,39,2022-03-07 09:35,,,,,https://ly.scol.com.cn//thread?tid=2943557,农村 清洁费 收取 标准 ？ 按户 收取 还是 按 实际 人口 收取 ？ 或者 其他 标准 收取 ？,网友 ， 您好 ， 您 反映 的 情况 我们 已 关注 到 ， 并 已 转 相关 责任 单位 。 三台县 网络新闻 发言人,"['收取', '清洁费', '按户']","['三台县', '网络新闻', '您好']"
48,九峰书院,教育,咨询,成都,彭州市,希望教育局与彭州中学能够直面正面给出答复当今年九峰书院投入使用时，原彭州中学学生是否能搬过去！,47,2022-03-06 08:54,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943559,希望 教育局 与 彭州 中学 能够 直面 正面 给出 答复 当今 年 九峰 书院 投入使用 时 ， 原 彭州 中学 学生 是否 能 搬 过去 ！,,"['彭州', '中学', '九峰']",
49,投诉成都市第五人民医院消化科一病区护士,医疗,投诉,成都,温江区,2022年3月6日早上8点左右，一护士（温江区五医院消化科一病区的）来查房，诉要看看我外婆的压疮，我妈妈作为一个病人家属角度给她说的也是态度比较好的给她说:我才给她擦过身上，她没有压疮，翻来翻去的她也很造孽，护士直接来一句“不恼火那你来住什么院”骂骂咧咧的转头走了，我想说医院不就是人生病了住院嘛？现在的护士老师说话不要太难听了吧，病人家属本来就因为病人住院很难受了，还说这种话，作为一个护士最基本的人文关怀去哪儿了？没有病人住院你喝西北风吗？你拿什么绩效？,229,2022-03-06 09:05,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943560,2022 年 3 月 6 日 早上 8 点 左右 ， 一 护士 （ 温江区 五 医院 消化科 一 病区 的 ） 来 查房 ， 诉要 看看 我 外婆 的 压疮 ， 我 妈妈 作为 一个 病人 家属 角度 给 她 说 的 也 是 态度 比较 好 的 给 她 说 : 我 才 给 她 擦 过 身上 ， 她 没有 压疮 ， 翻来翻去 的 她 也 很 造孽 ， 护士 直接 来 一句 “ 不 恼火 那 你 来 住 什么 院 ” 骂骂咧咧 的 转头 走 了 ， 我 想 说 医院 不 就是 人 生病 了 住院 嘛 ？ 现在 的 护士 老师 说话 不要 太 难听 了 吧 ， 病人 家属 本来 就 因为 病人 住院 很 难受 了 ， 还 说 这种 话 ， 作为 一个 护士 最 基本 的 人文 关怀 去 哪儿 了 ？ 没有 病人 住院 你 喝西北风 吗 ？ 你 拿 什么 绩效 ？,,"['护士', '病人', '住院']",
50,小区楼顶加盖铁皮房投诉无门,城建,投诉,南充,南部县,南部县水景湾小区、顶楼住户在楼顶公共天台加盖铁皮房、加盖有没有得到相关部门的批准、产生的安全隐患谁来承担责任！物业公司成摆设！顶楼住户治理屋顶漏水不能做防水嘛？非要加盖一层就防住漏水了？多次投诉12345热线都没有回音！相关部门严重不作为！！希望上级领导督促解决问题！,134,2022-03-06 09:16,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943561,南部县 水景 湾 小区 、 顶楼 住户 在 楼顶 公共 天台 加盖 铁皮 房 、 加盖 有没有 得到 相关 部门 的 批准 、 产生 的 安全隐患 谁 来 承担责任 ！ 物业公司 成 摆设 ！ 顶楼 住户 治理 屋顶 漏水 不能 做 防水 嘛 ？ 非 要 加盖 一层 就 防住 漏水 了 ？ 多次 投诉 12345 热线 都 没有 回音 ！ 相关 部门 严重 不 作为 ！ ！ 希望 上级领导 督促 解决问题 ！,,"['加盖', '顶楼', '漏水']",
51,西派旁边公园建设及高压线下地,城建,咨询,成都,双流区,1、请问双流西派国樾和金地悦澜道西侧的绿地公园什么时候能开始建设？是开发商建设还是政府建设？2、还有附近高压线到底什么时候能下地？,65,2022-03-06 09:33,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943562,1 、 请问 双流 西派 国樾 和 金地悦 澜 道 西侧 的 绿地 公园 什么 时候 能 开始 建设 ？ 是 开发商 建设 还是 政府 建设 ？ 2 、 还有 附近 高压线 到底 什么 时候 能下 地 ？,,"['建设', '西派', '国樾']",
52,武胜县赛马镇停水断断续续 何时才能正常供水?,城建,投诉,广安,武胜县,我是一名高中学生，家就在武胜赛马，自去年2021六月份开始，赛马镇就开始长时间停水，以因为水管破裂为由，修了几个月，迟迟不见修好，每半个月回家要用水都是停水，一停就是几天，衣服无法洗，洗漱也麻烦，来水就来几个小时，几个小时一过又停几天，这都2022年三月份了，你再怎么停，也不至于这样吧，我就想问问这种长时间停水已经影响我们的正常生活规律，给个答案，何时才能正常供水?!,185,2022-03-06 09:42,1,武胜网络,网民您好，您所反映的情况已收悉并转交主管部门调查。感谢您的留言。,32,2022-03-07 16:12,,,,,https://ly.scol.com.cn//thread?tid=2943564,我 是 一名 高中学生 ， 家 就 在 武胜 赛马 ， 自 去年 2021 六月份 开始 ， 赛马 镇 就 开始 长时间 停水 ， 以 因为 水管 破裂 为 由 ， 修 了 几个 月 ， 迟迟 不见 修好 ， 每 半个 月 回家 要 用水 都 是 停水 ， 一 停 就是 几天 ， 衣服 无法 洗 ， 洗漱 也 麻烦 ， 来水 就 来 几个 小时 ， 几个 小时 一过 又 停 几天 ， 这 都 2022 年 三月份 了 ， 你 再 怎么 停 ， 也 不至于 这样 吧 ， 我 就 想 问问 这种 长时间 停水 已经 影响 我们 的 正常 生活 规律 ， 给 个 答案 ， 何时 才能 正常 供水 ? !,网民 您好 ， 您 所 反映 的 情况 已 收悉 并 转交 主管部门 调查 。 感谢您 的 留言 。,"['停水', '赛马', '几个']","['收悉', '转交', '感谢您']"
53,投诉鱼化乡苗沟村长彭*贵强占我家土地,贪腐,投诉,泸州,市委书记杨林兴,投诉古蔺县鱼化乡苗沟村长彭*贵未经本人允许强占我家土地自留地和耕田一亩多地开路，因为本人不在家也从未本人沟通多次向上级反应过，至今未处理，我只有向你们上级请示，希望你们调查处理，谢谢,91,2022-03-06 10:02,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943565,投诉 古蔺县 鱼化 乡苗沟 村长 彭 * 贵 未经 本人 允许 强占 我家 土地 自留地 和 耕田 一亩 多地 开路 ， 因为 本人 不 在家 也 从未 本人 沟通 多次 向 上级 反应 过 ， 至今 未 处理 ， 我 只有 向 你们 上级 请示 ， 希望 你们 调查 处理 ， 谢谢,,"['本人', '上级', '古蔺县']",
