,name,class01,class02,city,county,askContent,askLen,askTime,ansOrNot,ansDpt,ansContent,ansLen,ansTime,ansDpt2,ansContent2,ansLen2,ansTime2,scUrl,askCon_cutted,ansCon_cutted,tfidf_askCon_key_word,tfidf_ansCon_key_word
33,九价,医疗,咨询,成都,青羊区,你好我想咨询一下，2022年2月12日15点:17分:59秒在青羊区苏坡社区卫生服务中心订阅的九价还有多久排到我，前面还有多少人呀,65,2022-03-09 10:32,1,成都市青羊区卫生健康局,来信人：您好！您所反映的问题，我局高度重视，立即进行调查处理，现将有关情况答复如下：九价HPV由于疫苗数量不能满足所有需求，均需提前预约登记排队，接种门诊工作人员将按照预约的先后顺序及时通知接种。为方便咨询我区九价HPV疫苗预约情况，现将咨询电话公布如下：青羊区九价HPV疫苗预防接种门诊信息表名称地址电话咨询时间段（工作日）青羊区新华少城社区卫生服务中心青羊区万和路7号028-8625612014:30-17:30青羊区太升社区卫生服务中心青羊区太升北路18号附15号191502713238:30-11:30青羊区草市御河社区卫生服务中心青羊区人民中路二段25号028-8651172214:00-16:00青羊区草堂社区卫生服务中心青羊区浣花滨河路29号028-86137959/861379689:00-11:00青羊区汪家社区卫生中心青羊区下汪家拐街21号028-8614868214:00-17:00青羊区府南金沙社区卫生服务中心青羊区锦屏南路18号028-8732878213:00-16:00青羊区光华社区卫生服务中心青羊区青羊大道8号附7号028-873219698:00-11:30青羊区东坡社区卫生服务中心青羊区玉宇路998号028-873336359:00-12:00青羊区苏坡社区卫生服务中心青羊区培风横街133号028-8669627513:30-17:00青羊区文家社区卫生服务中心青羊区文家场文兴南路108号028-87071159转8288:30-11:30青羊区黄田坝成飞社区卫生服务中心青羊区黄田坝纬四路13号028-8745502413:30-17:00根据近几月疫苗到苗情况，建议大家预约多家社区卫生服务中心，以便能更快通知到个人。对此造成的不便敬请谅解!如咨询九价HPV疫苗预防接种技术类问题和接种机构监督问题，可以咨询我区疾控中心028-86638481。成都市青羊区卫生健康局2022年3月9日,822,2022-03-09 15:12,,,,,https://ly.scol.com.cn//thread?tid=2944397,你好 我 想 咨询 一下 ， 2022 年 2 月 12 日 15 点 : 17 分 : 59 秒 在 青羊区 苏坡 社区卫生 服务中心 订阅 的 九价 还有 多久 排到 我 ， 前面 还有 多少 人 呀,来信 人 ： 您好 ！ 您 所 反映 的 问题 ， 我局 高度重视 ， 立即 进行 调查 处理 ， 现将 有关 情况 答复 如下 ： 九价 HPV 由于 疫苗 数量 不能 满足 所有 需求 ， 均 需 提前 预约 登记 排队 ， 接种 门诊 工作人员 将 按照 预约 的 先后顺序 及时 通知 接种 。 为 方便 咨询 我区 九价 HPV 疫苗 预约 情况 ， 现将 咨询电话 公布 如下 ： 青羊区 九价 HPV 疫苗 预防接种 门诊 信息 表 名称 地址 电话 咨询 时间段 （ 工作日 ） 青羊区 新华 少城 社区卫生 服务中心 青羊区 万和路 7 号 028 - 8625612014 : 30 - 17 : 30 青羊区 太升 社区卫生 服务中心 青羊区 太升 北路 18 号 附 15 号 191502713238 : 30 - 11 : 30 青羊区 草市 御河 社区卫生 服务中心 青羊区 人民 中路 二段 25 号 028 - 8651172214 : 00 - 16 : 00 青羊区 草堂 社区卫生 服务中心 青羊区 浣 花 滨河路 29 号 028 - 86137959 / 861379689 : 00 - 11 : 00 青羊区 汪家 社区卫生 中心 青羊区 下 汪家 拐街 21 号 028 - 8614868214 : 00 - 17 : 00 青羊区 府南 金沙 社区卫生 服务中心 青羊区 锦屏 南路 18 号 028 - 8732878213 : 00 - 16 : 00 青羊区 光华 社区卫生 服务中心 青羊区 青羊 大道 8 号 附 7 号 028 - 873219698 : 00 - 11 : 30 青羊区 东坡 社区卫生 服务中心 青羊区 玉宇 路 998 号 028 - 873336359 : 00 - 12 : 00 青羊区 苏坡 社区卫生 服务中心 青羊区 培风 横街 133 号 028 - 8669627513 : 30 - 17 : 00 青羊区 文家 社区卫生 服务中心 青羊区 文家 场文兴 南路 108 号 028 - 87071159 转 8288 : 30 - 11 : 30 青羊区 黄田坝 成飞 社区卫生 服务中心 青羊区 黄田坝纬 四路 13 号 028 - 8745502413 : 30 - 17 : 00 根据 近 几月 疫苗 到苗 情况 ， 建议 大家 预约 多家 社区卫生 服务中心 ， 以便 能 更 快 通知 到 个人 。 对此 造成 的 不便 敬请 谅解 ! 如 咨询 九价 HPV 疫苗 预防接种 技术类 问题 和 接种 机构 监督 问题 ， 可以 咨询 我区 疾控中心 028 - 86638481 。 成都市 青羊区 卫生 健康 局 2022 年 3 月 9 日,"['2022', '12', '15']","['青羊区', '00', '028']"
34,成华区的七中英才初中为什么不能面向全区摇号？,教育,建言,成都,市长王凤朝,七中英才学校的初中能否面向整个成华区的小学摇号？现在七中英才小学已经对全区进行摇号了，为什么初中只对成华的分片2区一6区摇号，对7区等这些学校太不公平了，作为家长，希望学校能给7区等分片的孩子摇号的机会，能有进入好学校学习的机会，希望市长您能在百忙之中抽出时间过问一下，谢谢！,138,2022-03-09 10:33,1,成华区教育局,您好！感谢您对成华教育的关注和支持，您所反映的问题我局高度重视，我局工作人员于3月9日下午16时许电话联系您进行交流和沟通，您表示知晓。若有未尽事宜，请拨打84364120进行交流。,91,2022-03-09 16:13,,,,,https://ly.scol.com.cn//thread?tid=2944399,七中 英才 学校 的 初中 能否 面向 整个 成华区 的 小学 摇号 ？ 现在 七中 英才 小学 已经 对 全区 进行 摇号 了 ， 为什么 初中 只 对 成华 的 分片 2 区 一 6 区摇号 ， 对 7 区 等 这些 学校 太 不 公平 了 ， 作为 家长 ， 希望 学校 能 给 7 区 等 分片 的 孩子 摇号 的 机会 ， 能 有 进入 好 学校 学习 的 机会 ， 希望 市长 您 能 在 百忙之中 抽出 时间 过问 一下 ， 谢谢 ！,您好 ！ 感谢您 对 成华 教育 的 关注 和 支持 ， 您 所 反映 的 问题 我局 高度重视 ， 我局 工作人员 于 3 月 9 日 下午 16 时许 电话 联系 您 进行 交流 和 沟通 ， 您 表示 知晓 。 若有 未尽事宜 ， 请 拨打 84364120 进行 交流 。,"['摇号', '七中', '分片']","['我局', '未尽事宜', '交流']"
35,瑞联路中站背后访亭长廊，主亭棚顶修缮,建言,建言,成都,青羊区,成都市青羊区瑞联路公交中站背后的访亭长廊主亭棚顶布裂纹漏雨严重，有时风大了把布刮开，对市民造成危险……，关于此事我已经在今年夏季向成都市有关部门建议过，一直到今天尚未进行修缮，为此请成都市政府相关部门领导给予考虑修缮，为大美成都做贡献，谢谢!,121,2022-03-09 10:35,1,光华街道,您所反映的瑞联路公交中站背后的访亭长廊主亭棚顶布裂纹漏雨一事，光华街办高度重视，城管科工作人员立即进行了调查，并联系了辖区绿化公司，经核实，此处是2018年原东坡街道在清水河社区后面广场打造的“小游园、微绿地”项目，为了让居民有休息的地方，修建了“敞轩”走廊，经查看，现顶棚破损有漏水现象，我办现已将此情况上报了区公园城市建设和城市更新局并制定了维修方案，但因年底财政关库，2022年的预算资金还未到位，等资金到位立即安排人员进行维修。,218,2022-03-09 14:36,,,,,https://ly.scol.com.cn//thread?tid=2944400,成都市 青羊区 瑞联路 公交 中 站 背后 的 访亭 长廊 主亭 棚顶 布 裂纹 漏雨 严重 ， 有时 风大 了 把 布 刮开 ， 对 市民 造成 危险 … … ， 关于 此事 我 已经 在 今年 夏季 向 成都市 有关 部门 建议 过 ， 一直 到 今天 尚未 进行 修缮 ， 为此 请 成都市政府 相关 部门 领导 给予 考虑 修缮 ， 为大美 成都 做 贡献 ， 谢谢 !,您 所 反映 的 瑞联路 公交 中 站 背后 的 访亭 长廊 主亭 棚顶 布 裂纹 漏雨 一事 ， 光华 街办 高度重视 ， 城管 科 工作人员 立即 进行 了 调查 ， 并 联系 了 辖区 绿化 公司 ， 经 核实 ， 此处 是 2018 年原 东坡 街道 在 清水河 社区 后面 广场 打造 的 “ 小游园 、 微 绿地 ” 项目 ， 为了 让 居民 有 休息 的 地方 ， 修建 了 “ 敞轩 ” 走廊 ， 经 查看 ， 现 顶棚 破损 有 漏水 现象 ， 我办 现已 将 此 情况 上报 了 区 公园 城市 建设 和 城市更新 局 并 制定 了 维修 方案 ， 但 因 年底 财政 关库 ， 2022 年 的 预算 资金 还 未 到位 ， 等 资金 到位 立即 安排 人员 进行 维修 。,"['修缮', '成都市', '成都市政府']","['维修', '到位', '城市更新']"
36,反对成华大道龙潭改造高架，要求全面的环评稳评,环保,求助,成都,市委书记施小琳,听闻成华大道龙潭路改造高架的方案已经确定，但是沿线有若干已有小区，还有多个新建小区。成熟小区都反应没有参与过环评和稳评，加之新建小区的居民可能是在高架项目立项之后购买房屋的，但高架项目却对新建小区的居民有非常大的直接影响，包括巨大的噪音和浓烈的汽车尾气，严重影响沿线居民的生活环境，影响小区的综合品质。希望政府相关部门引起重视，重新进行稳评环评，确保方案的科学性，确保项目的合理性，让沿线的居民真正的参与到项目的论证过程，表达大家的意见和诉求。在此之前，我们严厉反对该高架改造项目！,241,2022-03-09 10:36,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944402,听闻 成华 大道 龙潭 路 改造 高架 的 方案 已经 确定 ， 但是 沿线 有 若干 已有 小区 ， 还有 多个 新建 小区 。 成熟 小区 都 反应 没有 参与 过 环评 和 稳评 ， 加之 新建 小区 的 居民 可能 是 在 高架 项目 立项 之后 购买 房屋 的 ， 但 高架 项目 却 对 新建 小区 的 居民 有 非常 大 的 直接 影响 ， 包括 巨大 的 噪音 和 浓烈 的 汽车尾气 ， 严重 影响 沿线 居民 的 生活 环境 ， 影响 小区 的 综合 品质 。 希望 政府 相关 部门 引起 重视 ， 重新 进行 稳评 环评 ， 确保 方案 的 科学性 ， 确保 项目 的 合理性 ， 让 沿线 的 居民 真正 的 参与 到 项目 的 论证 过程 ， 表达 大家 的 意见 和 诉求 。 在此之前 ， 我们 严厉 反对 该 高架 改造 项目 ！,,"['小区', '高架', '沿线']",
37,解决麓云飘窗问题,城建,投诉,成都,双流区,领导：您好！我是麓云小区的，去年在选房前，参观样板间，其飘窗都是打了的，结果现在精装修时并没拆除飘窗；而且飘窗还是空心的，存在严重安全隐患。希望政府为业主做主，要求开发商拆除飘窗。谢谢！,93,2022-03-09 10:41,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944404,领导 ： 您好 ！ 我 是 麓 云 小区 的 ， 去年 在 选 房前 ， 参观 样板间 ， 其飘窗 都 是 打 了 的 ， 结果 现在 精装修 时 并 没 拆除 飘窗 ； 而且 飘窗 还是 空心 的 ， 存在 严重 安全隐患 。 希望 政府 为 业主 做主 ， 要求 开发商 拆除 飘窗 。 谢谢 ！,,"['飘窗', '拆除', '样板间']",
38,成都教育人才公众号普通话报名一直报数据异常,教育,投诉,成都,成华区,成都教育人才公众号普通话报名太难报了，到了10点根本进不去，一直提示数据异常，请重试，快一个小时了，一直都是这样，一直进不去，特别浪费时间，感觉比火车票还难抢，希望可以优化系统。,89,2022-03-09 10:42,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944405,成都 教育 人才 公众 号 普通话 报名 太难报 了 ， 到 了 10 点 根本 进不去 ， 一直 提示 数据 异常 ， 请 重试 ， 快 一个 小时 了 ， 一直 都 是 这样 ， 一直 进不去 ， 特别 浪费时间 ， 感觉 比 火车票 还 难 抢 ， 希望 可以 优化 系统 。,,"['进不去', '一直', '太难报']",
39,高新区和天府新区北是否还能有2万左右的新房？,城建,咨询,成都,市长王凤朝,,0,2022-03-09 10:44,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944406,,,,
40,九价排队咨询,医疗,咨询,成都,武侯区,想咨询一下武侯区火车南站卫生院的九价排队情况，我是2021.08.1714:50:27订阅的，请问我前面目前该有多少人在排队呢？,64,2022-03-09 10:46,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944408,想 咨询 一下 武侯区 火车 南站 卫生院 的 九价 排队 情况 ， 我 是 2021.08 . 1714 : 50 : 27 订阅 的 ， 请问 我 前面 目前 该 有 多少 人 在 排队 呢 ？,,"['排队', '武侯区', '九价']",
41,以银行贷款合同诈骗,企业,投诉,成都,青羊区,2021年12月8号四川中金汇融以贷款手续费名义向我们收取服务费一万六千元，一月18号通知贷款没有通过，我们要求退返服务费，他们公司以资金链断裂为由推辞退款时间，后面打电话没人接，找不到人。联系不上公司。希望有关部门能介入调查一下这个事情。具体什么情况能通知我们一下，非常感谢,138,2022-03-09 10:49,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944410,2021 年 12 月 8 号 四川 中 金汇 融以 贷款 手续费 名义 向 我们 收取 服务费 一万六千 元 ， 一月 18 号 通知 贷款 没有 通过 ， 我们 要求 退返 服务费 ， 他们 公司 以 资金 链断裂 为 由 推辞 退款 时间 ， 后面 打电话 没人接 ， 找 不到 人 。 联系 不上 公司 。 希望 有关 部门 能 介入 调查 一下 这个 事情 。 具体 什么 情况 能 通知 我们 一下 ， 非常感谢,,"['服务费', '通知', '2021']",
42,九价HPV疫苗情况,医疗,咨询,成都,锦江区,领导您好：本人3.8号在成都市盐市口社区卫生服务中心订阅九价HPV疫苗，想了解我的排名情况，大概需要等待多久可以预约上，一直在关注HPV的疫苗情况，劳烦领导帮我查询一下,84,2022-03-09 10:54,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944412,领导 您好 ： 本人 3.8 号 在 成都市 盐市口 社区卫生 服务中心 订阅 九价 HPV 疫苗 ， 想 了解 我 的 排名 情况 ， 大概 需要 等待 多久 可以 预约 上 ， 一直 在 关注 HPV 的 疫苗 情况 ， 劳烦 领导 帮 我 查询 一下,,"['HPV', '疫苗', '盐市口']",
43,高中入学问题,教育,咨询,成都,市长王凤朝,你好！我的孩子一直在成都上中学，学籍也在成都，家长也在成都工作，有房。孩子即将上高中，但是我们的户籍地不在成都，在广东，请问这种情况孩子要回户籍地参加高考吗？,79,2022-03-09 10:59,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944417,你好 ！ 我 的 孩子 一直 在 成都 上 中学 ， 学籍 也 在 成都 ， 家长 也 在 成都 工作 ， 有房 。 孩子 即将 上 高中 ， 但是 我们 的 户籍地 不 在 成都 ， 在 广东 ， 请问 这种 情况 孩子 要 回 户籍地 参加 高考 吗 ？,,"['成都', '户籍地', '孩子']",
44,红光镇卫生院九价疫苗排名,医疗,咨询,成都,郫都区,你好。我于2021-12-2814:41:46订阅了郫都区红光镇卫生院九价疫苗。想了解一下前方还有多少人在排队呢。因为你们通过电话告知，在其他人的留言下就不能看到别人的排名作参照！麻烦了！,94,2022-03-09 11:01,1,成都市郫都区卫生健康局,网友：您好！经核实您目前排3528位，相关情况红光卫生院工作人员已向您进行了告知。如有需要，请直接致电028-87985891（郫都区红光卫生院计免科）进行咨询。,81,2022-03-09 15:22,,,,,https://ly.scol.com.cn//thread?tid=2944421,你好 。 我于 2021 - 12 - 2814 : 41 : 46 订阅 了 郫 都 区 红光 镇 卫生院 九价 疫苗 。 想 了解 一下 前方 还有 多少 人 在 排队 呢 。 因为 你们 通过 电话 告知 ， 在 其他人 的 留言 下 就 不能 看到 别人 的 排名 作 参照 ！ 麻烦 了 ！,网友 ： 您好 ！ 经 核实 您 目前 排 3528 位 ， 相关 情况 红光 卫生院 工作人员 已 向 您 进行 了 告知 。 如 有 需要 ， 请 直接 致电 028 - 87985891 （ 郫都区 红光 卫生院 计免 科 ） 进行 咨询 。,"['我于', '2021', '12']","['卫生院', '红光', '3528']"
45,锦江区天誉2、3号地块通宵施工噪音扰民,环保,投诉,成都,锦江区,天誉2、3号商业地块长期通宵施工扰民，附件视频是夜间10点后拍摄。2022年2月26日后，该项目几乎24小时不间断的制造出巨大噪音，严重影响周围居民休息，3月5日已向12345投诉，12345转交予沙河街道办办理，至今未有消息。此项目多次因为通宵施工被周围住户投诉罚款，为何屡禁不止？项目最近2个月仅持有3月3日，3月4日通宵施工许可证，其余皆为无证施工，请问相关管理部门在干嘛？,190,2022-03-09 11:01,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944422,天誉 2 、 3 号 商业 地块 长期 通宵 施工 扰民 ， 附件 视频 是 夜间 10 点后 拍摄 。 2022 年 2 月 26 日后 ， 该 项目 几乎 24 小时 不间断 的 制造 出 巨大 噪音 ， 严重 影响 周围 居民 休息 ， 3 月 5 日 已 向 12345 投诉 ， 12345 转交 予 沙河 街道办 办理 ， 至今 未有 消息 。 此 项目 多次 因为 通宵 施工 被 周围 住户 投诉 罚款 ， 为何 屡禁不止 ？ 项目 最近 2 个 月 仅 持有 3 月 3 日 ， 3 月 4 日 通宵 施工 许可证 ， 其余 皆 为 无证 施工 ， 请问 相关 管理 部门 在 干嘛 ？,,"['施工', '通宵', '12345']",
